PROJ_NAME	PROJ_LOC	LOCA_ID	LOCA_TYPE	LOCA_FDEO	LOCA_GL	LOCA_NATE	LOCA_NATN	PROJ_ID	GEOL_TOP	GEOL_SUW	GEOL_TOP	GEOL_SUW	GEOL_SUW_LE	GEOL_SUW_BE	GEOL_SUW_HE	GEOL_SU	GEOL_SU	GEOL_SU_LE	GEOL_SU_BE	GEOL_SU_HE	GEOL_SU_LE	GEOL_SU_BE	GEOL_SU_HE	LOCA_ID	SCPT_DPTH	SCPT_RES	SCPT_FRES	SCPT_PWP2	SCPT_QT	SCPT_BDEN	SCPT_CPO	SCPT_CPOD	SCPT_QNET	LOCA_ID	IVAN_DPTH	IVAN_TYPE	IVAN_IVAN	IVAN_IVAR	LOCA_ID	IDEN_DPTH	IDEN_MC	LOCA_ID	SPEC_DPTH	TRIT_CU	LOCA_ID	SPEC_DPTH	LLPL_LL	LLPL_PL	LLPL_PI
x	x	x	x	ft	ft	ft	ft	x	ft	pcf	m	kN/m3	kN/m3	kN/m3	kN/m3	psf	kPa	psf	psf	psf	kPa	kPa	kPa	x	m	MPa	MPa	kPa	MPa	pcf	kPa	kPa	kPa	x	x	x	ksf	ksf	x	ft	%	x	ft	kPa	x	ft	%	%	%
PROJ_NAME_x	PROJ_LOC_x	LOCA_ID_x	LOCA_TYPE_x	LOCA_FDEO_ft	LOCA_GL_ft	LOCA_NATE_ft	LOCA_NATN_ft	PROJ_ID_x	GEOL_TOP_ft	GEOL_SUW_pcf	GEOL_TOP_m	GEOL_SUW_kN/m3	GEOL_SUW_LE_kN/m3	GEOL_SUW_BE_kN/m3	GEOL_SUW_HE_kN/m3	GEOL_SU_psf	GEOL_SU_kPa	GEOL_SU_LE_psf	GEOL_SU_BE_psf	GEOL_SU_HE_psf	GEOL_SU_LE_kPa	GEOL_SU_BE_kPa	GEOL_SU_HE_kPa	LOCA_ID_x	SCPT_DPTH_m	SCPT_RES_MPa	SCPT_FRES_MPa	SCPT_PWP2_kPa	SCPT_QT_MPa	SCPT_BDEN_pcf	SCPT_CPO_kPa	SCPT_CPOD_kPa	SCPT_QNET_kPa	LOCA_ID_x	IVAN_DPTH_x	IVAN_TYPE_x	IVAN_IVAN_ksf	IVAN_IVAR_ksf	LOCA_ID_x	IDEN_DPTH_ft	IDEN_MC_%	LOCA_ID_x	SPEC_DPTH_ft	TRIT_CU_kPa	LOCA_ID_x	SPEC_DPTH_ft	LLPL_LL_%	LLPL_PL_%	LLPL_PI_%
																								CPT-71S	23.15	0.88			1			212.76	787.24																
																								CPT-71S	23.16	0.88			1			212.84	787.16																
																								CPT-71S	23.17	0.88			1			212.91	787.09																
																								CPT-71S	23.18	0.88			1			212.99	787.01																
																								CPT-71S	23.18	0.87			1			213.06	786.94																
																								CPT-71S	23.19	0.87			1			213.13	786.87																
																								CPT-71S	23.2	0.87			1			213.21	786.79																
																								CPT-71S	23.21	0.87			1			213.28	786.72																
																								CPT-71S	23.22	0.88			1			213.36	786.64																
																								CPT-71S	23.22	0.88			1			213.43	786.57																
																								CPT-71S	23.23	0.88			1			213.5	786.5																
																								CPT-71S	23.24	0.88			1.01			213.58	796.42																
																								CPT-71S	23.25	0.88			1.01			213.65	796.35																
																								CPT-71S	23.26	0.88			1.01			213.72	796.28																
																								CPT-71S	23.27	0.88			1			213.81	786.19																
																								CPT-71S	23.27	0.88			1			213.88	786.12																
																								CPT-71S	23.28	0.88			1			213.95	786.05																
																								CPT-71S	23.29	0.88			1			214.03	785.97																
																								CPT-71S	23.3	0.88			1			214.1	785.9																
																								CPT-71S	23.3	0.88			1			214.17	785.83																
																								CPT-71S	23.31	0.88			1			214.25	785.75																
																								CPT-71S	23.32	0.87			1			214.32	785.68																
																								CPT-71S	23.33	0.87			1			214.39	785.61																
																								CPT-71S	23.34	0.87			1			214.47	785.53																
																								CPT-71S	23.34	0.87			1			214.54	785.46																
																								CPT-71S	23.35	0.87			1			214.61	785.39																
																								CPT-71S	23.36	0.88			1			214.69	785.31																
																								CPT-71S	23.37	0.88			1			214.77	785.23																
																								CPT-71S	23.38	0.88			1			214.84	785.16																
																								CPT-71S	23.39	0.88			1			214.92	785.08																
																								CPT-71S	23.39	0.88			1			214.99	785.01																
																								CPT-71S	23.4	0.88			1			215.06	784.94																
																								CPT-71S	23.41	0.88			1			215.14	784.86																
																								CPT-71S	23.42	0.88			1			215.21	784.79																
																								CPT-71S	23.43	0.88			1			215.28	784.72																
																								CPT-71S	23.43	0.88			1			215.36	784.64																
																								CPT-71S	23.44	0.88			1			215.43	784.57																
																								CPT-71S	23.45	0.88			1			215.51	784.49																
																								CPT-71S	23.46	0.88			1			215.58	784.42																
																								CPT-71S	23.47	0.88			1			215.65	784.35																
																								CPT-71S	23.48	0.88			1			215.74	784.26																
																								CPT-71S	23.48	0.88			1			215.81	784.19																
																								CPT-71S	23.49	0.88			1			215.88	784.12																
																								CPT-71S	23.5	0.88			1			215.96	784.04																
																								CPT-71S	23.51	0.88			1			216.03	783.97																
																								CPT-71S	23.52	0.88			1			216.1	783.9																
																								CPT-71S	23.52	0.88			1.01			216.18	793.82																
																								CPT-71S	23.53	0.88			1.01			216.25	793.75																
																								CPT-71S	23.54	0.88			1.01			216.32	793.68																
																								CPT-71S	23.55	0.89			1.02			216.4	803.6																
																								CPT-71S	23.55	0.89			1.02			216.47	803.53																
																								CPT-71S	23.56	0.9			1.02			216.54	803.46																
																								CPT-71S	23.57	0.9			1.02			216.62	803.38																
																								CPT-71S	23.58	0.9			1.03			216.7	813.3																
																								CPT-71S	23.59	0.9			1.03			216.77	813.23																
																								CPT-71S	23.6	0.9			1.03			216.85	813.15																
																								CPT-71S	23.6	0.91			1.03			216.92	813.08																
																								CPT-71S	23.61	0.91			1.04			216.99	823.01																
																								CPT-71S	23.62	0.91			1.04			217.07	822.93																
																								CPT-71S	23.63	0.92			1.05			217.14	832.86																
																								CPT-71S	23.64	0.93			1.06			217.21	842.79																
																								CPT-71S	23.64	0.94			1.07			217.29	852.71																
																								CPT-71S	23.65	0.95			1.08			217.36	862.64																
																								CPT-71S	23.66	0.96			1.09			217.44	872.56																
																								CPT-71S	23.67	0.96			1.09			217.51	872.49																
																								CPT-71S	23.68	0.96			1.09			217.58	872.42																
																								CPT-71S	23.68	0.95			1.08			217.67	862.33																
																								CPT-71S	23.69	0.94			1.07			217.74	852.26																
																								CPT-71S	23.7	0.93			1.06			217.81	842.19																
																								CPT-71S	23.71	0.92			1.05			217.89	832.11																
																								CPT-71S	23.72	0.92			1.04			217.96	822.04																
																								CPT-71S	23.73	0.91			1.03			218.03	811.97																
																								CPT-71S	23.73	0.9			1.03			218.11	811.89																
																								CPT-71S	23.74	0.89			1.02			218.18	801.82																
																								CPT-71S	23.75	0.9			1.02			218.25	801.75																
																								CPT-71S	23.76	0.9			1.02			218.33	801.67																
																								CPT-71S	23.77	0.9			1.02			218.4	801.6																
																								CPT-71S	23.77	0.9			1.03			218.47	811.53																
																								CPT-71S	23.78	0.9			1.03			218.55	811.45																
																								CPT-71S	23.79	0.9			1.03			218.63	811.37																
																								CPT-71S	23.8	0.91			1.03			218.7	811.3																
																								CPT-71S	23.81	0.91			1.03			218.78	811.22																
																								CPT-71S	23.81	0.91			1.04			218.85	821.15																
																								CPT-71S	23.82	0.91			1.04			218.92	821.08																
																								CPT-71S	23.83	0.92			1.04			219	821																
																								CPT-71S	23.84	0.91			1.04			219.07	820.93																
																								CPT-71S	23.85	0.91			1.04			219.14	820.86																
																								CPT-71S	23.85	0.91			1.04			219.22	820.78																
																								CPT-71S	0.02	0.08			0.08			0.15	79.85																
																								CPT-71S	0.03	0.08			0.08			0.29	79.71																
																								CPT-71S	0.05	0.08			0.09			0.44	89.56																
																								CPT-71S	0.06	0.09			0.09			0.59	89.41																
																								CPT-71S	0.08	0.09			0.09			0.74	89.26																
																								CPT-71S	0.1	0.1			0.1			0.9	99.1																
																								CPT-71S	0.11	0.1			0.1			1.05	98.95																
																								CPT-71S	0.13	0.1			0.1			1.2	98.8																
																								CPT-71S	0.15	0.1			0.11			1.36	108.64																
																								CPT-71S	0.17	0.1			0.11			1.52	108.48																
																								CPT-71S	0.18	0.11			0.11			1.68	108.32																
																								CPT-71S	0.2	0.11			0.11			1.84	108.16																
																								CPT-71S	0.22	0.11			0.11			2.01	107.99																
																								CPT-71S	0.24	0.11			0.11			2.17	107.83																
																								CPT-71S	0.25	0.11			0.12			2.34	117.66																
																								CPT-71S	0.27	0.11			0.12			2.51	117.49																
																								CPT-71S	0.29	0.11			0.12			2.68	117.32																
																								CPT-71S	0.31	0.11			0.12			2.85	117.15																
																								CPT-71S	0.33	0.11			0.11			3.02	106.98																
																								CPT-71S	0.35	0.11			0.11			3.19	106.81																
																								CPT-71S	0.37	0.11			0.11			3.37	106.63																
																								CPT-71S	0.39	0.1			0.11			3.54	106.46																
																								CPT-71S	0.41	0.11			0.11			3.72	106.28																
																								CPT-71S	0.42	0.11			0.12			3.9	116.1																
																								CPT-71S	0.44	0.12			0.12			4.08	115.92																
																								CPT-71S	0.46	0.12			0.13			4.27	125.73																
																								CPT-71S	0.48	0.13			0.13			4.45	125.55																
																								CPT-71S	0.5	0.13			0.14			4.64	135.36																
																								CPT-71S	0.52	0.14			0.14			4.82	135.18																
																								CPT-71S	0.55	0.14			0.15			5.01	144.99																
																								CPT-71S	0.57	0.15			0.16			5.2	154.8																
																								CPT-71S	0.59	0.16			0.17			5.39	164.61																
																								CPT-71S	0.61	0.17			0.18			5.59	174.41																
																								CPT-71S	0.63	0.19			0.19			5.78	184.22																
																								CPT-71S	0.65	0.19			0.2			5.98	194.02																
